generation,fish,shark
6487,11938,1542
6488,12202,1530
6489,12416,1520
6490,12653,1509
6491,12913,1499
6492,13144,1490
6493,13367,1482
6494,13641,1475
6495,13879,1468
6496,14127,1459
6497,14399,1451
6498,14640,1445
6499,14883,1437
6500,14723,2862
6501,13977,2856
6502,13416,2849
6503,13001,2844
6504,12593,2840
6505,12261,2836
6506,12022,2832
6507,11812,2828
6508,11661,2824
6509,11556,2820
6510,11467,2816
6511,11405,2811
6512,11341,2807
6513,11301,2804
6514,11279,2801
6515,11252,2799
6516,11242,2795
6517,11232,2793
6518,11229,2790
6519,11242,2786
6520,11240,2782
6521,11259,2779
6522,11278,2776
6523,11279,2773
6524,11289,2769
6525,11298,2766
6526,11304,2764
6527,11331,2761
6528,11344,2757
6529,11343,2754
6530,11378,2751
6531,11393,2748
6532,11406,2744
6533,11438,2742
6534,11460,2739
6535,11475,2734
6536,11498,2731
6537,11522,2727
6538,11551,2723
6539,11585,2719
6540,11600,2715
6541,11626,2710
6542,11648,2704
6543,11688,2699
6544,11703,2693
6545,11737,2686
6546,11787,2680
6547,11805,2672
6548,11826,2662
6549,11880,2650
6550,11912,2502
6551,11957,2456
6552,12013,2405
6553,12063,2344
6554,12116,2275
6555,12187,2201
6556,12253,2135
6557,12340,2071
6558,12426,2012
6559,12501,1961
6560,12632,1915
6561,12722,1872
6562,12817,1835
6563,12946,1799
6564,13077,1772
6565,13203,1745
6566,13342,1719
6567,13477,1699
6568,13601,1684
6569,13744,1668
6570,13911,1654
6571,14060,1643
6572,14201,1629
6573,14366,1618
6574,14522,1609
6575,14695,1600
6576,14858,1591
6577,15028,1583
6578,15201,1575
6579,15370,1568
6580,15539,1560
6581,15725,1553
6582,15914,1546
6583,16094,1541
6584,16281,1536
6585,16455,1532
6586,16627,1527
6587,16811,1523
6588,16993,1517
6589,17159,1512
6590,17341,1507
6591,17530,1503
6592,17693,1500
6593,17885,1497
6594,18064,1493
6595,18223,1490
6596,18390,1487
6597,18549,1485
6598,18702,1482
6599,18858,1480
6600,18339,2956
6601,17264,2954
6602,16443,2952
6603,15765,2950
6604,15129,2948
6605,14555,2946
6606,14089,2944
6607,13675,2941
6608,13295,2939
6609,12991,2936
6610,12696,2935
6611,12425,2932
6612,12199,2930
6613,12009,2927
6614,11823,2926
6615,11660,2924
6616,11519,2922
6617,11386,2920
6618,11267,2919
6619,11153,2918
6620,11047,2916
6621,10953,2915
6622,10879,2913
6623,10810,2912
6624,10749,2911
6625,10692,2910
6626,10647,2908
6627,10584,2907
6628,10538,2906
6629,10496,2904
6630,10460,2902
6631,10434,2900
6632,10388,2899
6633,10345,2898
6634,10329,2896
6635,10305,2895
6636,10282,2893
6637,10268,2892
6638,10251,2890
6639,10233,2888
6640,10224,2886
6641,10216,2883
6642,10219,2881
6643,10209,2877
6644,10209,2873
6645,10206,2871
6646,10205,2868
6647,10207,2864
6648,10214,2858
6649,10242,2853
6650,10247,2768
6651,10271,2740
6652,10300,2710
6653,10328,2668
6654,10366,2618
6655,10395,2557
6656,10418,2497
6657,10457,2438
6658,10515,2387
6659,10558,2335
6660,10605,2284
6661,10673,2238
6662,10732,2192
6663,10774,2154
6664,10861,2113
6665,10941,2081
6666,10993,2050
6667,11099,2018
6668,11192,1989
6669,11289,1964
6670,11404,1941
6671,11517,1920
6672,11611,1903
6673,11735,1884
6674,11881,1868
6675,11994,1852
6676,12153,1838
6677,12300,1822
6678,12422,1808
6679,12593,1796
6680,12738,1784
6681,12866,1776
6682,13042,1765
6683,13202,1755
6684,13359,1744
6685,13558,1736
6686,13745,1727
6687,13915,1718
6688,14120,1711
6689,14323,1705
6690,14500,1698
6691,14700,1693
6692,14914,1686
6693,15126,1680
6694,15324,1672
6695,15540,1666
6696,15764,1659
6697,15965,1654
6698,16173,1648
6699,16410,1644
6700,16036,3282
6701,15001,3278
6702,14194,3274
6703,13499,3269
6704,12885,3264
6705,12345,3260
6706,11855,3256
6707,11471,3253
6708,11141,3249
6709,10842,3244
6710,10597,3240
6711,10394,3236
6712,10207,3232
6713,10055,3229
6714,9940,3226
6715,9808,3224
6716,9696,3220
6717,9620,3217
6718,9539,3214
6719,9474,3211
6720,9414,3207
6721,9344,3204
6722,9302,3202
6723,9264,3199
6724,9231,3196
6725,9187,3193
6726,9158,3189
6727,9140,3187
6728,9116,3184
6729,9090,3180
6730,9072,3178
6731,9053,3175
6732,9038,3172
6733,9041,3168
6734,8989,3166
6735,8982,3161
6736,8977,3157
6737,8940,3154
6738,8951,3151
6739,8954,3147
6740,8925,3143
6741,8910,3138
6742,8913,3134
6743,8890,3130
6744,8901,3125
6745,8909,3120
6746,8897,3115
6747,8926,3109
6748,8943,3100
6749,8939,3088
6750,8962,2936
6751,8985,2891
6752,8982,2839
6753,9013,2778
6754,9038,2704
6755,9060,2626
6756,9098,2544
6757,9133,2467
6758,9180,2388
6759,9252,2313
6760,9311,2246
6761,9374,2181
6762,9461,2126
6763,9524,2074
6764,9606,2024
6765,9696,1982
6766,9800,1939
6767,9897,1903
6768,10006,1870
6769,10118,1843
6770,10230,1819
6771,10352,1796
6772,10469,1777
6773,10623,1757
6774,10788,1741
6775,10923,1723
6776,11087,1710
6777,11256,1696
6778,11419,1682
6779,11595,1672
6780,11780,1661
6781,11952,1652
6782,12155,1642
6783,12352,1633
6784,12532,1624
6785,12747,1617
6786,12949,1608
6787,13126,1600
6788,13342,1594
6789,13540,1585
6790,13720,1579
6791,13931,1572
6792,14133,1566
6793,14314,1560
6794,14529,1554
6795,14738,1549
6796,14932,1544
6797,15167,1540
6798,15364,1535
6799,15552,1531
6800,15240,3055
6801,14316,3050
6802,13602,3046
6803,13019,3040
6804,12524,3037
6805,12072,3033
6806,11703,3029
6807,11380,3023
6808,11109,3019
6809,10871,3015
6810,10668,3012
6811,10512,3008
6812,10384,3005
6813,10270,3002
6814,10181,2999
6815,10092,2996
6816,10033,2993
6817,9966,2991
6818,9929,2988
6819,9886,2985
6820,9851,2981
6821,9841,2978
6822,9814,2975
6823,9796,2972
6824,9781,2968
6825,9777,2966
6826,9775,2962
6827,9786,2958
6828,9780,2956
6829,9798,2952
6830,9813,2949
6831,9825,2945
6832,9856,2942
6833,9874,2938
6834,9881,2935
6835,9906,2931
6836,9926,2928
6837,9939,2925
6838,9954,2922
6839,9965,2919
6840,9986,2915
6841,10007,2911
6842,10024,2907
6843,10051,2901
6844,10073,2897
6845,10098,2891
6846,10124,2886
6847,10143,2880
6848,10163,2872
6849,10188,2860
6850,10208,2706
6851,10236,2660
6852,10273,2606
6853,10322,2543
6854,10371,2475
6855,10405,2406
6856,10467,2334
6857,10532,2267
6858,10584,2201
6859,10666,2138
6860,10737,2073
6861,10807,2019
6862,10917,1967
6863,11006,1919
6864,11095,1876
6865,11221,1839
6866,11328,1804
6867,11445,1770
6868,11604,1740
6869,11730,1714
6870,11861,1695
6871,12006,1675
6872,12155,1655
6873,12269,1638
6874,12436,1623
6875,12591,1609
6876,12733,1593
6877,12892,1579
6878,13054,1568
6879,13205,1554
6880,13367,1541
6881,13540,1531
6882,13693,1520
6883,13886,1509
6884,14073,1500
6885,14233,1492
6886,14435,1484
6887,14628,1474
6888,14786,1467
6889,14976,1460
6890,15175,1452
6891,15342,1445
6892,15538,1440
6893,15715,1435
6894,15897,1431
6895,16091,1425
6896,16291,1422
6897,16481,1418
6898,16680,1414
6899,16876,1409
6900,16523,2812
6901,15624,2809
6902,14963,2806
6903,14375,2803
6904,13887,2800
6905,13488,2797
6906,13126,2794
6907,12829,2790
6908,12573,2788
6909,12359,2786
6910,12193,2785
6911,12051,2782
6912,11929,2780
6913,11828,2779
6914,11752,2776
6915,11682,2773
6916,11629,2772
6917,11571,2770
6918,11529,2768
6919,11506,2767
6920,11474,2765
6921,11439,2763
6922,11424,2762
6923,11402,2760
6924,11398,2759
6925,11397,2758
6926,11376,2755
6927,11370,2753
6928,11369,2751
6929,11376,2749
6930,11375,2747
6931,11385,2745
6932,11394,2744
6933,11389,2741
6934,11408,2739
6935,11417,2737
6936,11426,2734
6937,11456,2732
6938,11466,2729
6939,11487,2727
6940,11510,2724
6941,11529,2720
6942,11539,2717
6943,11572,2714
6944,11596,2711
6945,11596,2708
6946,11627,2704
6947,11638,2699
6948,11637,2695
6949,11650,2688
6950,11679,2595
6951,11700,2560
6952,11720,2518
6953,11754,2462
6954,11774,2400
6955,11823,2335
6956,11888,2270
6957,11935,2204
6958,11992,2136
6959,12067,2080
6960,12122,2025
6961,12188,1978
6962,12264,1935
6963,12333,1901
6964,12397,1867
6965,12488,1839
6966,12571,1816
6967,12661,1790
6968,12767,1769
6969,12870,1751
6970,12983,1735
6971,13104,1719
6972,13219,1704
6973,13337,1689
6974,13482,1679
6975,13626,1669
6976,13759,1659
6977,13924,1649
6978,14073,1639
6979,14227,1632
6980,14385,1625
6981,14566,1617
6982,14731,1612
6983,14914,1605
6984,15094,1599
6985,15264,1595
6986,15469,1590
6987,15641,1586
6988,15814,1581
6989,16032,1576
6990,16212,1571
6991,16376,1567
6992,16585,1563
6993,16776,1559
6994,16955,1556
6995,17156,1552
6996,17353,1550
6997,17497,1547
6998,17693,1543
6999,17885,1541
7000,17411,3076
7001,16325,3073
7002,15488,3070
7003,14737,3067
7004,14085,3064
7005,13527,3063
7006,13027,3061
7007,12605,3060
7008,12261,3058
7009,11954,3056
7010,11705,3055
7011,11480,3053
7012,11274,3052
7013,11128,3051
7014,10973,3049
7015,10847,3047
7016,10760,3045
7017,10665,3044
7018,10558,3042
7019,10498,3040
7020,10431,3038
7021,10358,3037
7022,10326,3036
7023,10276,3035
7024,10222,3033
7025,10198,3032
7026,10147,3030
7027,10100,3029
7028,10062,3027
7029,10038,3025
7030,9997,3024
7031,9967,3023
7032,9944,3022
7033,9919,3021
7034,9886,3020
7035,9854,3019
7036,9813,3017
7037,9791,3015
7038,9786,3013
7039,9753,3011
7040,9724,3009
7041,9713,3007
7042,9683,3004
7043,9657,3002
7044,9648,3000
7045,9626,2997
7046,9603,2995
7047,9598,2992
7048,9586,2988
7049,9564,2981
7050,9566,2909
7051,9557,2879
7052,9542,2841
7053,9550,2790
7054,9561,2733
7055,9575,2667
7056,9615,2592
7057,9627,2514
7058,9638,2442
7059,9701,2375
7060,9725,2317
7061,9762,2262
7062,9851,2210
7063,9888,2160
7064,9926,2114
7065,10028,2076
7066,10074,2040
7067,10137,2007
7068,10264,1977
7069,10342,1951
7070,10418,1929
7071,10539,1906
7072,10638,1889
7073,10748,1873
7074,10906,1859
7075,11035,1847
7076,11152,1835
7077,11311,1824
7078,11471,1813
7079,11608,1802
7080,11789,1792
7081,11938,1782
7082,12090,1774
7083,12280,1768
7084,12452,1761
7085,12614,1754
7086,12806,1747
7087,12986,1741
7088,13148,1734
7089,13349,1728
7090,13533,1723
7091,13702,1717
7092,13908,1712
7093,14092,1706
7094,14257,1700
7095,14456,1696
7096,14654,1691
7097,14822,1686
7098,15005,1682
7099,15222,1676
7100,14841,3344
7101,13822,3341
7102,13038,3337
7103,12361,3333
7104,11763,3330
7105,11248,3325
7106,10800,3322
7107,10437,3318
7108,10117,3315
7109,9833,3312
7110,9629,3309
7111,9432,3306
7112,9260,3303
7113,9139,3299
7114,9037,3296
7115,8935,3292
7116,8865,3289
7117,8799,3286
7118,8741,3281
7119,8709,3277
7120,8670,3272
7121,8633,3268
7122,8608,3264
7123,8605,3260
7124,8585,3256
7125,8571,3251
7126,8582,3248
7127,8570,3243
7128,8547,3238
7129,8541,3233
7130,8531,3228
7131,8522,3225
7132,8501,3221
7133,8496,3215
7134,8499,3209
7135,8510,3204
7136,8508,3199
7137,8521,3194
7138,8528,3188
7139,8544,3183
7140,8551,3178
7141,8570,3173
7142,8586,3167
7143,8605,3160
7144,8626,3153
7145,8648,3146
7146,8662,3140
7147,8684,3130
7148,8693,3121
7149,8715,3107
7150,8754,2907
7151,8787,2852
7152,8807,2790
7153,8851,2720
7154,8891,2644
7155,8921,2559
7156,8979,2475
7157,9032,2391
7158,9086,2310
7159,9156,2234
7160,9233,2165
7161,9308,2100
7162,9394,2042
7163,9483,1987
7164,9585,1941
7165,9687,1898
7166,9790,1857
7167,9922,1825
7168,10049,1792
7169,10177,1764
7170,10320,1741
7171,10467,1718
7172,10629,1698
7173,10800,1680
7174,10961,1661
7175,11134,1645
7176,11319,1630
7177,11489,1612
7178,11686,1597
7179,11897,1582
7180,12078,1568
7181,12287,1554
7182,12511,1542
7183,12710,1528
7184,12903,1517
7185,13123,1508
7186,13336,1497
7187,13551,1486
7188,13780,1475
7189,13989,1466
7190,14204,1456
7191,14433,1448
7192,14649,1441
7193,14864,1435
7194,15097,1429
7195,15328,1423
7196,15543,1416
7197,15775,1410
7198,15994,1404
7199,16192,1398
7200,15913,2786
7201,15095,2780
7202,14491,2776
7203,14013,2772
7204,13583,2768
7205,13209,2764
7206,12917,2759
7207,12654,2754
7208,12447,2749
7209,12286,2746
7210,12149,2743
7211,12009,2739
7212,11919,2736
7213,11840,2731
7214,11755,2727
7215,11719,2723
7216,11683,2720
7217,11652,2717
7218,11634,2713
7219,11631,2711
7220,11607,2707
7221,11619,2705
7222,11632,2702
7223,11623,2699
7224,11629,2696
7225,11652,2693
7226,11660,2689
7227,11666,2685
7228,11690,2682
7229,11699,2680
7230,11710,2677
7231,11746,2675
7232,11775,2672
7233,11786,2669
7234,11821,2667
7235,11839,2664
7236,11867,2662
7237,11915,2659
7238,11960,2656
7239,11981,2654
7240,12026,2650
7241,12058,2647
7242,12077,2643
7243,12136,2640
7244,12163,2636
7245,12188,2631
7246,12246,2625
7247,12268,2619
7248,12301,2611
7249,12339,2604
7250,12366,2477
7251,12393,2438
7252,12438,2396
7253,12454,2343
7254,12519,2285
7255,12583,2221
7256,12629,2164
7257,12713,2104
7258,12803,2049
7259,12867,1996
7260,12976,1947
7261,13079,1902
7262,13146,1861
7263,13262,1822
7264,13376,1787
7265,13459,1755
7266,13585,1727
7267,13697,1701
7268,13801,1678
7269,13940,1658
7270,14066,1642
7271,14161,1627
7272,14307,1611
7273,14451,1598
7274,14571,1584
7275,14728,1571
7276,14867,1559
7277,14989,1550
7278,15148,1541
7279,15300,1531
7280,15429,1522
7281,15593,1514
7282,15752,1507
7283,15870,1499
7284,16013,1494
7285,16176,1488
7286,16293,1482
7287,16455,1476
7288,16599,1472
7289,16740,1467
7290,16882,1462
7291,17053,1458
7292,17188,1455
7293,17331,1450
7294,17485,1446
7295,17630,1442
7296,17795,1438
7297,17953,1434
7298,18093,1432
7299,18245,1429
7300,17758,2855
7301,16697,2852
7302,15923,2851
7303,15267,2849
7304,14658,2847
7305,14141,2845
7306,13713,2844
7307,13306,2842
7308,12971,2840
7309,12699,2839
7310,12430,2838
7311,12217,2836
7312,12050,2835
7313,11875,2834
7314,11738,2832
7315,11643,2831
7316,11514,2830
7317,11416,2828
7318,11346,2827
7319,11260,2826
7320,11167,2825
7321,11126,2823
7322,11058,2822
7323,11003,2822
7324,10993,2821
7325,10949,2820
7326,10917,2818
7327,10918,2818
7328,10886,2817
7329,10868,2816
7330,10855,2814
7331,10858,2813
7332,10857,2812
7333,10870,2811
7334,10858,2810
7335,10867,2807
7336,10880,2806
7337,10888,2805
7338,10908,2803
7339,10920,2801
7340,10929,2799
7341,10953,2798
7342,10974,2796
7343,10986,2794
7344,11003,2793
7345,11036,2790
7346,11038,2787
7347,11064,2784
7348,11081,2780
7349,11095,2775
7350,11124,2719
7351,11151,2692
7352,11168,2662
7353,11196,2619
7354,11230,2572
7355,11248,2520
7356,11291,2464
7357,11305,2403
7358,11343,2341
7359,11401,2282
7360,11446,2220
7361,11506,2161
7362,11559,2115
7363,11623,2071
7364,11708,2031
7365,11782,1993
7366,11853,1961
7367,11928,1931
7368,12019,1905
7369,12117,1883
7370,12215,1860
7371,12318,1841
7372,12435,1823
7373,12538,1808
7374,12656,1793
7375,12776,1780
7376,12881,1768
7377,13025,1756
7378,13155,1746
7379,13291,1733
7380,13438,1726
7381,13570,1715
7382,13700,1706
7383,13863,1697
7384,14015,1687
7385,14172,1679
7386,14334,1669
7387,14501,1662
7388,14649,1656
7389,14835,1649
7390,14991,1642
7391,15149,1634
7392,15328,1627
7393,15487,1622
7394,15666,1617
7395,15832,1612
7396,15996,1608
7397,16168,1604
7398,16351,1598
7399,16521,1594
7400,16091,3181
7401,15002,3177
7402,14175,3172
7403,13465,3169
7404,12816,3165
7405,12267,3162
7406,11785,3159
7407,11396,3156
7408,11067,3152
7409,10786,3151
7410,10549,3148
7411,10367,3145
7412,10200,3143
7413,10069,3140
7414,9967,3138
7415,9886,3135
7416,9815,3132
7417,9745,3129
7418,9693,3126
7419,9664,3124
7420,9617,3122
7421,9592,3120
7422,9577,3118
7423,9555,3115
7424,9538,3113
7425,9521,3110
7426,9523,3106
7427,9513,3103
7428,9505,3101
7429,9521,3098
7430,9508,3095
7431,9525,3093
7432,9555,3090
7433,9553,3087
7434,9572,3084
7435,9602,3081
7436,9604,3079
7437,9612,3076
7438,9633,3074
7439,9630,3071
7440,9645,3067
7441,9684,3064
7442,9686,3062
7443,9685,3058
7444,9711,3053
7445,9697,3048
7446,9709,3043
7447,9739,3037
7448,9739,3030
7449,9741,3021
7450,9780,2892
7451,9795,2845
7452,9810,2784
7453,9853,2717
7454,9891,2642
7455,9930,2560
7456,9993,2474
7457,10046,2387
7458,10090,2298
7459,10164,2219
7460,10247,2145
7461,10308,2075
7462,10396,2016
7463,10506,1959
7464,10583,1907
7465,10691,1859
7466,10791,1816
7467,10899,1779
7468,11013,1747
7469,11123,1718
7470,11234,1691
7471,11370,1666
7472,11504,1645
7473,11636,1625
7474,11804,1609
7475,11950,1593
7476,12092,1580
7477,12255,1568
7478,12407,1555
7479,12561,1543
7480,12726,1533
7481,12898,1522
7482,13055,1514
7483,13236,1505
7484,13417,1497
7485,13604,1489
7486,13768,1483
7487,13946,1476
7488,14146,1470
7489,14338,1465
7490,14531,1459
7491,14739,1454
7492,14926,1448
7493,15124,1443
7494,15339,1436
7495,15532,1431
7496,15720,1423
7497,15927,1418
7498,16118,1414
7499,16307,1408
7500,15978,2804
7501,15083,2799
7502,14443,2794
7503,13916,2789
7504,13453,2784
7505,13038,2780
7506,12728,2776
7507,12442,2773
7508,12195,2770
7509,11990,2768
7510,11825,2765
7511,11694,2763
7512,11570,2760
7513,11486,2757
7514,11421,2755
7515,11351,2752
7516,11320,2749
7517,11288,2746
7518,11245,2744
7519,11218,2741
7520,11206,2738
7521,11176,2735
7522,11163,2732
7523,11166,2730
7524,11166,2728
7525,11167,2725
7526,11167,2723
7527,11165,2720
7528,11179,2717
7529,11198,2714
7530,11200,2711
7531,11221,2708
7532,11247,2705
7533,11253,2703
7534,11281,2701
7535,11301,2699
7536,11306,2695
7537,11338,2693
7538,11346,2690
7539,11363,2687
7540,11401,2683
7541,11417,2680
7542,11450,2677
7543,11474,2673
7544,11492,2669
7545,11522,2664
7546,11540,2659
7547,11562,2654
7548,11597,2647
7549,11631,2640
7550,11649,2522
7551,11664,2488
7552,11709,2448
7553,11758,2401
7554,11805,2345
7555,11871,2290
7556,11931,2231
7557,11997,2170
7558,12073,2114
7559,12155,2058
7560,12234,2005
7561,12331,1960
7562,12413,1918
7563,12504,1878
7564,12608,1842
7565,12717,1808
7566,12813,1776
7567,12921,1749
7568,13028,1724
7569,13142,1703
7570,13271,1683
7571,13384,1664
7572,13509,1646
7573,13627,1634
7574,13765,1619
7575,13893,1606
7576,14020,1593
7577,14164,1582
7578,14302,1570
7579,14465,1562
7580,14599,1553
7581,14750,1543
7582,14913,1535
7583,15067,1527
7584,15240,1520
7585,15400,1512
7586,15571,1507
7587,15738,1501
7588,15899,1495
7589,16064,1489
7590,16226,1485
7591,16377,1480
7592,16544,1476
7593,16714,1471
7594,16882,1466
7595,17067,1463
7596,17251,1459
7597,17400,1454
7598,17589,1451
7599,17765,1448
7600,17338,2891
7601,16350,2888
7602,15596,2885
7603,14965,2882
7604,14396,2880
7605,13902,2877
7606,13494,2874
7607,13105,2872
7608,12796,2870
7609,12531,2867
7610,12292,2864
7611,12092,2862
7612,11923,2860
7613,11775,2859
7614,11643,2857
7615,11535,2854
7616,11423,2851
7617,11342,2850
7618,11273,2847
7619,11198,2846
7620,11125,2843
7621,11074,2840
7622,11014,2837
7623,10965,2836
7624,10937,2833
7625,10902,2832
7626,10873,2830
7627,10843,2829
7628,10820,2827
7629,10789,2825
7630,10769,2824
7631,10760,2822
7632,10756,2820
7633,10739,2817
7634,10746,2815
7635,10741,2813
7636,10731,2810
7637,10749,2808
7638,10748,2804
7639,10742,2803
7640,10765,2800
7641,10792,2797
7642,10803,2795
7643,10810,2792
7644,10824,2790
7645,10835,2787
7646,10850,2784
7647,10875,2781
7648,10912,2777
7649,10926,2771
7650,10951,2674
7651,10977,2644
7652,11005,2604
7653,11033,2556
7654,11078,2500
7655,11133,2442
7656,11204,2382
7657,11265,2312
7658,11339,2248
7659,11406,2191
7660,11466,2132
7661,11536,2082
7662,11616,2040
7663,11703,2000
7664,11791,1963
7665,11884,1932
7666,11976,1902
7667,12072,1876
7668,12183,1849
7669,12286,1827
7670,12386,1806
7671,12505,1787
7672,12621,1772
7673,12733,1759
7674,12864,1746
7675,13005,1732
7676,13139,1721
7677,13283,1710
7678,13441,1700
7679,13586,1691
7680,13735,1682
7681,13904,1675
7682,14058,1667
7683,14213,1660
7684,14361,1653
7685,14522,1648
7686,14679,1642
7687,14842,1637
7688,15018,1631
7689,15184,1626
7690,15347,1621
7691,15519,1617
7692,15700,1613
7693,15861,1608
7694,16035,1604
7695,16209,1599
7696,16389,1595
7697,16563,1593
7698,16739,1590
7699,16898,1585
7700,16465,3165
7701,15379,3162
7702,14510,3160
7703,13792,3158
7704,13153,3156
7705,12606,3152
7706,12122,3150
7707,11713,3148
7708,11373,3146
7709,11071,3144
7710,10844,3142
7711,10639,3140
7712,10464,3139
7713,10336,3137
7714,10205,3136
7715,10088,3135
7716,10012,3133
7717,9934,3131
7718,9866,3130
7719,9822,3128
7720,9794,3126
7721,9749,3124
7722,9728,3123
7723,9707,3121
7724,9685,3120
7725,9674,3118
7726,9671,3116
7727,9651,3115
7728,9643,3113
7729,9632,3111
7730,9636,3110
7731,9613,3108
7732,9611,3106
7733,9618,3104
7734,9600,3102
7735,9608,3100
7736,9627,3098
7737,9612,3096
7738,9613,3095
7739,9619,3093
7740,9604,3089
7741,9611,3087
7742,9614,3085
7743,9612,3082
7744,9613,3079
7745,9629,3075
7746,9625,3070
7747,9624,3062
7748,9634,3056
7749,9631,3046
7750,9622,2940
7751,9632,2887
7752,9646,2820
7753,9664,2748
7754,9680,2669
7755,9704,2587
7756,9729,2502
7757,9772,2414
7758,9818,2333
7759,9859,2248
7760,9908,2171
7761,9973,2104
7762,10030,2038
7763,10125,1980
7764,10214,1925
7765,10291,1878
7766,10402,1832
7767,10513,1792
7768,10632,1757
7769,10741,1727
7770,10878,1698
7771,10998,1672
7772,11116,1649
7773,11267,1624
7774,11392,1603
7775,11525,1583
7776,11678,1566
7777,11830,1548
7778,11986,1534
7779,12160,1521
7780,12322,1507
7781,12489,1494
7782,12677,1482
7783,12856,1471
7784,13032,1462
7785,13220,1452
7786,13390,1444
7787,13573,1435
7788,13783,1427
7789,13956,1418
7790,14144,1411
7791,14348,1403
7792,14536,1396
7793,14739,1390
7794,14954,1384
7795,15152,1379
7796,15351,1374
7797,15566,1368
7798,15778,1363
7799,15976,1357
7800,15697,2705
7801,14901,2700
7802,14307,2696
7803,13827,2693
7804,13407,2689
7805,13037,2685
7806,12742,2681
7807,12484,2677
7808,12296,2674
7809,12148,2671
7810,12001,2667
7811,11934,2663
7812,11859,2660
7813,11776,2658
7814,11743,2655
7815,11728,2653
7816,11696,2651
7817,11688,2649
7818,11689,2647
7819,11678,2644
7820,11691,2641
7821,11735,2640
7822,11726,2638
7823,11757,2636
7824,11787,2634
7825,11799,2631
7826,11805,2629
7827,11843,2626
7828,11846,2625
7829,11872,2623
7830,11902,2621
7831,11900,2619
7832,11925,2615
7833,11960,2612
7834,11952,2611
7835,11977,2607
7836,12004,2605
7837,12006,2602
7838,12030,2600
7839,12051,2597
7840,12069,2594
7841,12099,2591
7842,12112,2589
7843,12134,2585
7844,12171,2583
7845,12215,2579
7846,12227,2575
7847,12264,2571
7848,12325,2566
7849,12345,2560
7850,12395,2477
7851,12451,2446
7852,12478,2411
7853,12518,2369
7854,12583,2323
7855,12616,2270
7856,12664,2220
7857,12741,2166
7858,12792,2112
7859,12870,2062
7860,12952,2017
7861,13014,1976
7862,13092,1939
7863,13201,1905
7864,13299,1879
7865,13390,1852
7866,13500,1828
7867,13609,1805
7868,13714,1786
7869,13840,1770
7870,13959,1755
7871,14081,1741
7872,14233,1727
7873,14374,1715
7874,14502,1706
7875,14672,1698
7876,14827,1688
7877,14963,1679
7878,15137,1671
7879,15300,1665
7880,15463,1659
7881,15643,1652
7882,15799,1647
7883,15956,1642
7884,16143,1637
7885,16299,1632
7886,16449,1626
7887,16638,1622
7888,16809,1618
7889,16975,1614
7890,17159,1610
7891,17329,1606
7892,17491,1602
7893,17664,1600
7894,17827,1596
7895,18005,1593
7896,18172,1591
7897,18312,1587
7898,18474,1585
7899,18625,1583
7900,18083,3162
7901,16915,3160
7902,16028,3158
7903,15265,3156
7904,14603,3153
7905,13980,3151
7906,13453,3149
7907,12994,3147
7908,12582,3146
7909,12222,3145
7910,11917,3143
7911,11655,3141
7912,11418,3140
7913,11206,3138
7914,11040,3137
7915,10880,3137
7916,10728,3136
7917,10613,3134
7918,10483,3133
7919,10368,3132
7920,10266,3130
7921,10165,3129
7922,10084,3128
7923,10003,3127
7924,9917,3126
7925,9851,3124
7926,9784,3123
7927,9709,3122
7928,9654,3121
7929,9596,3120
7930,9554,3119
7931,9512,3117
7932,9477,3116
7933,9439,3114
7934,9404,3113
7935,9375,3111
7936,9350,3110
7937,9323,3109
7938,9305,3108
7939,9299,3106
7940,9281,3104
7941,9256,3103
7942,9260,3100
7943,9262,3099
7944,9259,3097
7945,9252,3095
7946,9251,3093
7947,9241,3089
7948,9236,3085
7949,9235,3080
7950,9223,3010
7951,9227,2981
7952,9242,2940
7953,9246,2886
7954,9268,2824
7955,9294,2758
7956,9301,2689
7957,9330,2618
7958,9361,2541
7959,9389,2469
7960,9430,2403
7961,9480,2348
7962,9536,2295
7963,9585,2244
7964,9656,2194
7965,9720,2150
7966,9799,2111
7967,9877,2076
7968,9944,2042
7969,10045,2009
7970,10150,1980
7971,10231,1956
7972,10335,1932
7973,10465,1911
7974,10584,1888
7975,10704,1868
7976,10863,1852
7977,11009,1837
7978,11152,1821
7979,11304,1805
7980,11462,1790
7981,11622,1777
7982,11805,1766
7983,11967,1756
7984,12147,1743
7985,12332,1734
7986,12511,1725
7987,12689,1716
7988,12884,1707
7989,13084,1698
7990,13259,1690
7991,13465,1681
7992,13678,1672
7993,13863,1666
7994,14054,1659
7995,14254,1653
7996,14451,1647
7997,14666,1639
7998,14866,1634
7999,15055,1629
8000,14736,3246
8001,13676,3240
8002,12811,3235
8003,12099,3231
8004,11452,3227
8005,10887,3225
8006,10436,3220
8007,10049,3216
8008,9737,3213
8009,9481,3209
8010,9255,3207
8011,9098,3204
8012,8968,3201
8013,8858,3198
8014,8793,3196
8015,8735,3192
8016,8705,3189
8017,8680,3186
8018,8648,3183
8019,8633,3179
8020,8627,3177
8021,8616,3175
8022,8636,3172
8023,8632,3168
8024,8632,3165
8025,8660,3162
8026,8666,3158
8027,8668,3155
8028,8701,3152
8029,8707,3149
8030,8710,3146
8031,8735,3143
8032,8770,3141
8033,8793,3139
8034,8819,3136
8035,8850,3134
8036,8859,3132
8037,8886,3129
8038,8913,3126
8039,8925,3124
8040,8938,3120
